created_at,text,retweets,likes
Tue Feb 02 23:31:10 +0000 2021,"[NYC Vaccine Hub] Canarsie High School: 38 appts

Feb 7 – 11:40AM, 11:50AM, 12:00PM, 12:10PM and 34 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:09 +0000 2021,"[NYC Vaccine Hub] Canarsie High School: 29 appts

Feb 6 – 1:10PM, 1:20PM, 1:30PM, 1:40PM and 25 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:08 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 20 appts

Feb 6 – 2:40PM, 2:50PM, 3:00PM, 3:10PM and 16 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:08 +0000 2021,"[NYC Vaccine Hub] Beach Channel Educational Campus: 48 appts

Feb 7 – 10:00AM, 10:10AM, 10:20AM, 10:30AM and 44 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:07 +0000 2021,"[NYC Vaccine Hub] Beach Channel Educational Campus: 40 appts

Feb 6 – 11:10AM, 11:20AM, 11:30AM, 11:40AM and 36 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:07 +0000 2021,"[NYC Vaccine Hub] Aviation High School: 46 appts

Feb 7 – 10:20AM, 10:30AM, 10:40AM, 10:50AM and 42 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:06 +0000 2021,"[NYC Vaccine Hub] Aviation High School: 24 appts

Feb 6 – 11:50AM, 2:10PM, 2:20PM, 2:30PM and 20 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:05 +0000 2021,"[NYC Vaccine Hub] August Martin High School: 38 appts

Feb 7 – 11:30AM, 11:40AM, 11:50AM, 12:10PM and 34 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:05 +0000 2021,"[NYC Vaccine Hub] August Martin High School: 26 appts

Feb 6 – 1:40PM, 1:50PM, 2:00PM, 2:10PM and 22 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:04 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 48 appts

Feb 7 – 10:00AM, 10:10AM, 10:20AM, 10:30AM and 44 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:03 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 46 appts

Feb 6 – 10:20AM, 10:30AM, 10:40AM, 10:50AM and 42 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:31:03 +0000 2021,"[NYC Vaccine Hub] Abraham Lincoln High School: 25 appts

Feb 7 – 1:40PM, 1:50PM, 2:10PM, 2:20PM and 21 more

https://t.co/S6bfIOGPZE",0,0
Tue Feb 02 23:15:03 +0000 2021,NYC Vaccine Hub has opened first dose reservations. We are trying to hook up to the data as we speak  https://t.co/qwMwbwLWQa https://t.co/KcRMXgrAAo,0,3
Mon Feb 01 23:20:43 +0000 2021,"2/1 update: not much activity today, probably because existing appts were rescheduled due to snow. NYC VH rolled out a new website (looks more user-friendly)—we're working hard to bring you that data once it starts taking first dose reservations https://t.co/qwMwbwLWQa",0,8
Mon Feb 01 13:33:02 +0000 2021,And we're back! Happy Monday everybody,0,7
Mon Feb 01 13:17:44 +0000 2021,We're taking advantage of pause in reservations to perform some maintenance on the website. Will be back online soon!,0,2
Mon Feb 01 02:08:27 +0000 2021,Justin's uncle confirmed via phone (he says in a follow-up tweet). That's great news but our caveat still applies--your mileage may vary https://t.co/uOndJLshkQ,0,4
Mon Feb 01 01:18:25 +0000 2021,"Until we can properly isolate a fix, we are going to turn off our NYS portal bot. Stay safe and stay warm!",0,2
Mon Feb 01 01:14:01 +0000 2021,We are not sure what's going on at these NYS vaccine sites. Appointments are supposed to be cancelled but currently we are seeing availability for 2/1—TurboVax is only as good as the data that they give us. We have no idea whether these appointments will be honored https://t.co/Yjd7pqnHH4,0,6
Mon Feb 01 01:06:19 +0000 2021,"[NYS Department of Health] Westchester County Center: 491 appts

Feb  1 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Mon Feb 01 01:06:19 +0000 2021,"[NYS Department of Health] Aqueduct Racetrack: 75 appts

Feb  1 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Mon Feb 01 01:06:14 +0000 2021,"[NYS Department of Health] Javits Center: 414 appts

Feb  1 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sun Jan 31 22:53:10 +0000 2021,"spoke a touch too soon, though our servers will continue to check for availability even as vaccines are paused due to increment weather  🔎https://t.co/oOzEMYINT4",0,0
Sun Jan 31 16:34:32 +0000 2021,"1/31 update: online reservations are back in full swing! we're finding availability here and there but no discernible pattern just yet. 

just know that open appointments are sometimes booked in less than a minute—you'll need to be quick, but also a little lucky. you got this!",0,8
Sun Jan 31 15:36:19 +0000 2021,"[NYS Department of Health] Jones Beach State Park: 2 appts

Jan 31 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",1,0
Sun Jan 31 01:33:26 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 3 appts

Jan 31 – 12:50PM

https://t.co/6WNIaPuHXQ",0,2
Sun Jan 31 01:16:39 +0000 2021,"[NYC Vaccine Hub] August Martin High School: 6 appts

Jan 31 – 10:20AM, 10:30AM, 10:50AM

https://t.co/6WNIaPuHXQ",0,3
Sun Jan 31 01:03:32 +0000 2021,"[NYC H+H] Brooklyn Army Term Vaccine Clinic: 3 appts

Feb  1 – 2:00AM, 2:15AM, 2:30AM

https://t.co/iVRnr1hjSf",0,0
Sun Jan 31 01:01:12 +0000 2021,"[NYC H+H] Brooklyn Army Term Vaccine Clinic: 6 appts

Jan 31 – 6:15PM, 6:30PM, 6:45PM, 7:00PM, 7:15PM, 7:30PM

https://t.co/iVRnr1hjSf",0,0
Sun Jan 31 01:01:12 +0000 2021,"[NYC Vaccine Hub] Port Richmond High School: 2 appts

Jan 31 – 10:20AM

https://t.co/6WNIaPuHXQ",0,0
Sun Jan 31 00:48:57 +0000 2021,"[NYC Vaccine Hub] George Westinghouse Vocational HS: 25 appts

Jan 31 – 10:00AM, 10:10AM, 5:50PM

https://t.co/6WNIaPuHXQ",0,0
Sat Jan 30 23:30:27 +0000 2021,"[NYC H+H] Brooklyn Army Term Vaccine Clinic: 47 appts

Jan 31 – 1:45AM, 2:15AM, 2:30AM, 2:45AM, 3:00AM, 3:15AM, 3:30AM, 3:45AM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:30:26 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 61 appts

Jan 31 – 12:00AM, 12:15AM, 1:00AM, 1:15AM, 1:30AM, 1:45AM, 2:00AM, 2:30AM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:30:05 +0000 2021,"[NYC H+H] Brooklyn Army Term Vaccine Clinic: 48 appts

Jan 31 – 1:15AM, 1:45AM, 2:15AM, 2:30AM, 2:45AM, 3:00AM, 3:15AM, 3:30AM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:28:00 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 62 appts

Jan 31 – 12:00AM, 12:15AM, 1:00AM, 1:15AM, 1:30AM, 1:45AM, 2:00AM, 2:15AM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:27:27 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 7 appts

Jan 30 – 9:45PM, 10:15PM, 10:30PM, 10:45PM, 11:00PM, 11:15PM, 11:30PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:27:02 +0000 2021,"[NYC H+H] Brooklyn Army Term Vaccine Clinic: 62 appts

Jan 31 – 1:15AM, 1:30AM, 1:45AM, 2:15AM, 2:30AM, 2:45AM, 3:00AM, 3:15AM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:24:03 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 12 appts

Jan 30 – 8:45PM, 9:00PM, 9:15PM, 9:45PM, 10:00PM, 10:15PM, 10:30PM, 10:45PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:21:09 +0000 2021,"[NYC H+H] Brooklyn Army Term Vaccine Clinic: 4 appts

Jan 30 – 10:30PM, 10:45PM, 11:15PM, 11:30PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:15:26 +0000 2021,"[NYC H+H] Brooklyn Army Term Vaccine Clinic: 14 appts

Jan 30 – 8:00PM, 8:15PM, 8:45PM, 9:00PM, 9:15PM, 9:30PM, 9:45PM, 10:15PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:15:01 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 16 appts

Jan 30 – 8:00PM, 8:15PM, 8:30PM, 8:45PM, 9:00PM, 9:15PM, 9:30PM, 9:45PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 23:15:00 +0000 2021,"[NYC H+H] Brooklyn Army Term Vaccine Clinic: 15 appts

Jan 30 – 8:00PM, 8:15PM, 8:45PM, 9:00PM, 9:15PM, 9:30PM, 9:45PM, 10:00PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:36:08 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 21 appts

Jan 31 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 10:45AM, 11:30AM, 5:00PM, 5:15PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:36:01 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 5 appts

Jan 30 – 10:15PM, 10:30PM, 10:45PM, 11:00PM, 11:15PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:35:51 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 22 appts

Jan 31 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 10:45AM, 11:15AM, 11:30AM, 5:00PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:35:45 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 23 appts

Jan 31 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 10:45AM, 11:15AM, 11:30AM, 11:45AM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:35:39 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 6 appts

Jan 30 – 10:00PM, 10:15PM, 10:30PM, 10:45PM, 11:00PM, 11:15PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:35:08 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 7 appts

Jan 30 – 9:30PM, 10:00PM, 10:15PM, 10:30PM, 10:45PM, 11:00PM, 11:15PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:35:03 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 24 appts

Jan 31 – 7:00AM, 7:15AM, 7:30AM, 7:45AM, 10:30AM, 10:45AM, 11:15AM, 11:30AM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:35:02 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 8 appts

Jan 30 – 9:30PM, 10:00PM, 10:15PM, 10:30PM, 10:45PM, 11:00PM, 11:15PM, 11:30PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:31:15 +0000 2021,"[NYC H+H] Bathgate Postal Stat Vaccine Clinic: 17 appts

Jan 30 – 7:15PM, 7:30PM, 7:45PM, 8:00PM, 8:15PM, 8:30PM, 8:45PM, 9:15PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:26:29 +0000 2021,"[NYC H+H] Brooklyn Army Term Vaccine Clinic: 8 appts

Jan 30 – 9:30PM, 9:45PM, 10:15PM, 10:30PM, 10:45PM, 11:15PM, 11:30PM, 11:45PM

https://t.co/iVRnr1hjSf",0,0
Sat Jan 30 17:20:15 +0000 2021,"[NYS Department of Health] Javits Center: 5 appts

Jan 30 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 16:25:16 +0000 2021,"[NYS Department of Health] Javits Center: 4 appts

Jan 30 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 15:40:14 +0000 2021,"[NYS Department of Health] Javits Center: 3 appts

Jan 30 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 12:20:13 +0000 2021,"[NYS Department of Health] Javits Center: 12 appts

Apr 14 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 12:00:15 +0000 2021,"[NYS Department of Health] Javits Center: 118 appts

Apr 16 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 12:00:15 +0000 2021,"[NYS Department of Health] Javits Center: 3 appts

Apr 15 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:50:19 +0000 2021,"[NYS Department of Health] Westchester County Center: 174 appts

Apr 16 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:50:19 +0000 2021,"[NYS Department of Health] Westchester County Center: 56 appts

Apr 15 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:50:15 +0000 2021,"[NYS Department of Health] Javits Center: 193 appts

Apr 16 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:50:15 +0000 2021,"[NYS Department of Health] Javits Center: 91 appts

Apr 15 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:40:19 +0000 2021,"[NYS Department of Health] Westchester County Center: 242 appts

Apr 16 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:40:19 +0000 2021,"[NYS Department of Health] Westchester County Center: 263 appts

Apr 15 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:40:15 +0000 2021,"[NYS Department of Health] Javits Center: 222 appts

Apr 16 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:40:15 +0000 2021,"[NYS Department of Health] Javits Center: 187 appts

Apr 15 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:30:21 +0000 2021,"[NYS Department of Health] Westchester County Center: 269 appts

Apr 16 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:30:20 +0000 2021,"[NYS Department of Health] Westchester County Center: 379 appts

Apr 15 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:30:20 +0000 2021,"[NYS Department of Health] Westchester County Center: 46 appts

Apr 14 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:30:16 +0000 2021,"[NYS Department of Health] Javits Center: 243 appts

Apr 16 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:30:15 +0000 2021,"[NYS Department of Health] Javits Center: 285 appts

Apr 15 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:20:21 +0000 2021,"[NYS Department of Health] Westchester County Center: 404 appts

Apr 15 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:20:20 +0000 2021,"[NYS Department of Health] Westchester County Center: 196 appts

Apr 14 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:15:17 +0000 2021,"[NYS Department of Health] Javits Center: 263 appts

Apr 16 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:15:17 +0000 2021,"[NYS Department of Health] Javits Center: 311 appts

Apr 15 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 11:15:16 +0000 2021,"[NYS Department of Health] Javits Center: 135 appts

Apr 14 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 02:37:05 +0000 2021,"[NYS Department of Health] Jones Beach State Park: 281 appts

Jan 30 – 8:00AM-7:30PM",0,0
Sat Jan 30 02:35:07 +0000 2021,"[NYS Department of Health] Javits Center: 343 appts

Apr  2 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 02:35:07 +0000 2021,"[NYS Department of Health] Javits Center: 138 appts

Apr  1 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 02:35:06 +0000 2021,"[NYS Department of Health] Javits Center: 138 appts

Mar 31 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 02:01:14 +0000 2021,@ElloSteph glad you find it useful. feel free to spread the word!,0,0
Sat Jan 30 01:10:36 +0000 2021,"[NYS Department of Health] Javits Center: 244 appts

Mar 16 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 01:10:35 +0000 2021,"[NYS Department of Health] Javits Center: 73 appts

Mar 15 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 01:10:33 +0000 2021,"[NYS Department of Health] Javits Center: 7 appts

Mar 14 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 00:39:54 +0000 2021,Our bot is BACK! There are appointments into April but to avoid spamming your Twitters we'll just limit future updates to the 3 earliest dates—we'll figure out a better way to condense this info if the future,0,0
Sat Jan 30 00:32:05 +0000 2021,"[NYS Department of Health] Javits Center: 370 appts

Mar 18 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 00:32:04 +0000 2021,"[NYS Department of Health] Javits Center: 338 appts

Mar 16 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 00:32:03 +0000 2021,"[NYS Department of Health] Javits Center: 364 appts

Mar 15 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 00:32:03 +0000 2021,"[NYS Department of Health] Javits Center: 283 appts

Mar 14 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 00:32:02 +0000 2021,"[NYS Department of Health] Javits Center: 257 appts

Mar 13 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 00:32:01 +0000 2021,"[NYS Department of Health] Javits Center: 287 appts

Mar 12 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 00:32:01 +0000 2021,"[NYS Department of Health] Javits Center: 261 appts

Mar 11 – 8:00AM-7:30PM

https://t.co/rpNlvKMeLw",0,0
Sat Jan 30 00:12:53 +0000 2021,update #4: javits site is back up! but our bot is still have trouble getting the data :(,0,0
Fri Jan 29 23:37:31 +0000 2021,"site now shows no more availability for Javits, still plenty of appointments Upstate or in Long Island, same caveats around website apply",0,0
Fri Jan 29 23:25:54 +0000 2021,RT @usrdev: @turbovax it was down for about 15m was able to get an appointment for my partner at Javits! 🎉,1,0
Fri Jan 29 23:25:49 +0000 2021,"would recommend that you pick days with more availability, even if they are a little later, in case they get booked while you're waiting for the page to load",0,0
Fri Jan 29 23:22:02 +0000 2021,"NYS website is having technical difficulties (and thus why our bot is also having trouble getting data). There *seems* to be availability at Javits Center, though it's unclear whether you will actually be able to reserve. Let us know if you have any luck!",0,2
Fri Jan 29 22:12:51 +0000 2021,"[NYS Department of Health] Javits Center: 120 appts

Feb 26 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Fri Jan 29 22:10:42 +0000 2021,"[NYS Department of Health] Javits Center: 189 appts

Feb 25 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Fri Jan 29 14:16:22 +0000 2021,follow-up: we can confirm that appointments are starting to trickle out from the Vaccine Hub website. they're not being released en masse but activity is starting to perk up https://t.co/9JnUS4Cff2,0,1
Fri Jan 29 14:14:39 +0000 2021,really glad to hear that!!! let's get everybody some appointments https://t.co/LbrvkFHODz,0,2
Fri Jan 29 14:06:36 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 1 appt

Jan 29 – 3:30PM

https://t.co/6WNIaPuHXQ",0,0
Fri Jan 29 01:02:06 +0000 2021,"Until then, feel free to visit our new and improved website. Stay safe and stay warm! https://t.co/eJdLNc4R0n",0,2
Fri Jan 29 01:01:46 +0000 2021,"At date, we've found over 1500 appointments and look forward to helping you find more. Let us know if you have any success!",0,4
Fri Jan 29 01:01:36 +0000 2021,"Hello, new followers! As you may have heard, the city has restarted vaccinations at its vaccine hubs (woo). It's looking like appointments *might* be starting to follow suit, but it's still too soon to say for sure",1,12
Fri Jan 29 00:21:44 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 1 appt

Jan 29 – 1:10PM

https://t.co/6WNIaPuHXQ",0,0
Fri Jan 22 13:52:35 +0000 2021,"[NYS Department of Health] Potsdam: 1 appt

Feb 16 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Thu Jan 21 15:35:16 +0000 2021,"[NYS Department of Health] Potsdam: 2 appts

Jan 21 – 8:00AM-6:30PM

https://t.co/rpNlvKMeLw",0,0
Thu Jan 21 02:26:46 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 11 appts

Jan 22 – 11:20AM

https://t.co/6WNIaPuHXQ",0,0
Thu Jan 21 02:26:42 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 3 appts

Jan 21 – 10:00AM

https://t.co/6WNIaPuHXQ",0,0
Thu Jan 21 02:21:36 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 1 appt

Jan 22 – 11:20AM

https://t.co/6WNIaPuHXQ",0,0
Thu Jan 21 02:21:32 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 2 appts

Jan 21 – 10:00AM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 16:55:24 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 1 appt

Jan 20 – 5:10PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 16:50:52 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 1 appt

Jan 20 – 5:50PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 16:20:55 +0000 2021,"[NYC Vaccine Hub] George Westinghouse Vocational HS: 1 appt

Jan 20 – 5:20PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 16:14:50 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 1 appt

Jan 20 – 5:30PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 16:04:04 +0000 2021,"[NYC Vaccine Hub] August Martin High School: 1 appt

Jan 20 – 5:00PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 15:56:54 +0000 2021,"[NYC Vaccine Hub] Canarsie High School: 1 appt

Jan 20 – 5:00PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 15:37:35 +0000 2021,"[NYC Vaccine Hub] South Bronx Educational Campus: 1 appt

Jan 20 – 5:20PM

https://t.co/6WNIaPMiPo",0,0
Wed Jan 20 15:33:20 +0000 2021,"[NYC Vaccine Hub] Walton Educational School: 1 appt

Jan 20 – 5:20PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 15:27:45 +0000 2021,"[NYC Vaccine Hub] Beach Channel Educational Campus: 1 appt

Jan 20 – 5:30PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 15:27:36 +0000 2021,"[NYC Vaccine Hub] South Bronx Educational Campus: 1 appt

Jan 20 – 3:50PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 15:27:23 +0000 2021,"[NYC Vaccine Hub] Marta Valle High School: 1 appt

Jan 20 – 4:00PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 15:02:38 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 1 appt

Jan 20 – 3:30PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 15:00:01 +0000 2021,"[NYC Vaccine Hub] Abraham Lincoln High School: 1 appt

Jan 20 – 4:50PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:59:46 +0000 2021,"[NYC Vaccine Hub] Marta Valle High School: 1 appt

Jan 20 – 4:20PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:58:18 +0000 2021,"[NYC Vaccine Hub] Beach Channel Educational Campus: 1 appt

Jan 20 – 4:00PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:57:03 +0000 2021,"[NYC Vaccine Hub] Port Richmond High School: 1 appt

Jan 20 – 4:30PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:55:20 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 1 appt

Jan 20 – 5:00PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:52:09 +0000 2021,"[NYC Vaccine Hub] South Bronx Educational Campus: 1 appt

Jan 20 – 4:30PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:34:17 +0000 2021,"[NYC Vaccine Hub] Marta Valle High School: 1 appt

Jan 20 – 4:40PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:29:37 +0000 2021,"[NYC Vaccine Hub] Beach Channel Educational Campus: 1 appt

Jan 20 – 4:30PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:22:04 +0000 2021,"[NYC Vaccine Hub] Bushwick Educational Campus: 1 appt

Jan 20 – 4:40PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:21:57 +0000 2021,"[NYC Vaccine Hub] Port Richmond High School: 1 appt

Jan 20 – 3:10PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:21:13 +0000 2021,"[NYC Vaccine Hub] Abraham Lincoln High School: 1 appt

Jan 20 – 4:20PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:20:00 +0000 2021,"[NYC Vaccine Hub] Canarsie High School: 1 appt

Jan 20 – 4:40PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:19:25 +0000 2021,"[NYC Vaccine Hub] Adlai E. Stevenson High School: 1 appt

Jan 20 – 5:10PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:18:41 +0000 2021,"[NYC Vaccine Hub] Marta Valle High School: 1 appt

Jan 20 – 3:50PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:17:42 +0000 2021,"[NYC Vaccine Hub] George Westinghouse Vocational HS: 1 appt

Jan 20 – 4:10PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:17:29 +0000 2021,"[NYC Vaccine Hub] South Bronx Educational Campus: 1 appt

Jan 20 – 5:00PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:14:32 +0000 2021,"[NYC Vaccine Hub] Port Richmond High School: 1 appt

Jan 20 – 5:40PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:13:17 +0000 2021,"[NYC Vaccine Hub] Hillcrest High School: 1 appt

Jan 20 – 3:10PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:11:28 +0000 2021,"[NYC Vaccine Hub] South Bronx Educational Campus: 1 appt

Jan 20 – 4:00PM

https://t.co/6WNIaPuHXQ",0,0
Wed Jan 20 14:05:41 +0000 2021,"[NYC Vaccine Hub] Port Richmond High School: 1 appt

Jan 20 – 2:10PM

https://t.co/6WNIaPuHXQ",0,0
